txn_id,account_no,region,branch_code,txn_type,amount,status,timestamp,device_type,customer_type,location
TX0245,AC663367,South,BR118,NEFT,70350.95,Success,2025-07-23 12:44:44,web,Individual,Kerala
TX0246,AC223011,South,BR114,CHEQUE,172377.38,Success,2025-07-20 19:01:56,web,Individual,Kerala
TX0247,AC619836,South,BR109,NEFT,93956.15,Success,2025-07-30 14:52:41,ATM,Corporate,Tamil Nadu
TX0248,AC115999,South,BR107,CHEQUE,170820.67,Success,2025-07-19 16:20:20,mobile,Corporate,Andhra Pradesh
TX0249,AC450747,South,BR105,NEFT,71532.84,Failed,2025-07-16 02:01:26,mobile,Individual,Kerala
TX0250,AC672222,South,BR113,NEFT,87964.79,Success,2025-07-27 01:30:07,mobile,Individual,Tamil Nadu
TX0251,AC221322,South,BR101,NEFT,30089.15,Success,2025-07-25 14:45:59,mobile,Corporate,Andhra Pradesh
TX0252,AC834800,South,BR114,NEFT,67580.92,Failed,2025-08-03 14:00:10,ATM,Individual,Andhra Pradesh
TX0253,AC802659,South,BR109,UPI,1101.32,Success,2025-07-23 18:37:53,web,Individual,Tamil Nadu
TX0254,AC813797,South,BR104,UPI,6431.91,Failed,2025-07-25 11:12:15,ATM,Corporate,Karnataka
TX0255,AC975403,South,BR116,MANDATE,42000.66,Success,2025-08-02 03:50:58,ATM,Individual,Tamil Nadu
TX0256,AC361165,South,BR102,CHEQUE,174694.21,Failed,2025-08-04 06:26:39,ATM,Corporate,Karnataka
TX0257,AC803225,South,BR107,UPI,3884.68,Success,2025-07-30 01:23:34,ATM,Individual,Tamil Nadu
TX0258,AC402255,South,BR111,NEFT,59936.86,Success,2025-07-24 14:51:54,POS,Corporate,Andhra Pradesh
TX0259,AC581950,South,BR102,MANDATE,49857.02,Success,2025-07-17 06:48:17,mobile,Corporate,Andhra Pradesh
TX0260,AC529312,South,BR105,UPI,3295.07,Success,2025-07-31 11:57:46,mobile,Individual,Kerala
TX0261,AC451811,South,BR110,CHEQUE,179371.4,Success,2025-07-18 05:51:43,POS,Individual,Andhra Pradesh
TX0262,AC244812,South,BR112,UPI,3491.68,Success,2025-07-16 12:26:20,web,Individual,Tamil Nadu
TX0263,AC917284,South,BR120,NEFT,40122.78,Success,2025-07-17 16:06:08,mobile,Corporate,Karnataka
TX0264,AC193527,South,BR106,CHEQUE,148335.05,Success,2025-08-08 13:48:18,web,Corporate,Andhra Pradesh
TX0265,AC147134,South,BR116,NEFT,33078.4,Success,2025-08-07 18:57:48,mobile,Corporate,Telangana
TX0266,AC425190,South,BR106,MANDATE,25786.78,Success,2025-07-29 11:09:59,POS,Corporate,Tamil Nadu
TX0267,AC388965,South,BR106,UPI,4249.32,Success,2025-07-18 20:18:21,web,Individual,Kerala
TX0268,AC424172,South,BR110,UPI,9327.23,Success,2025-08-02 18:20:49,web,Individual,Tamil Nadu
TX0269,AC649193,South,BR106,UPI,729.13,Success,2025-07-27 23:39:41,mobile,Corporate,Karnataka
TX0270,AC275609,South,BR102,UPI,5995.86,Success,2025-08-07 03:24:29,web,Corporate,Tamil Nadu
TX0271,AC785129,South,BR114,NEFT,62037.08,Success,2025-08-07 15:12:30,POS,Individual,Tamil Nadu
TX0272,AC667504,South,BR118,CHEQUE,119206.45,Success,2025-07-15 00:51:37,mobile,Individual,Tamil Nadu
TX0273,AC406679,South,BR120,UPI,6209.3,Success,2025-08-02 20:37:17,ATM,Corporate,Telangana
TX0274,AC102348,South,BR115,CHEQUE,71085.56,Success,2025-07-29 02:35:00,ATM,Corporate,Telangana
TX0275,AC446795,South,BR107,UPI,1983.3,Success,2025-07-16 10:20:23,ATM,Corporate,Tamil Nadu
TX0276,AC330780,South,BR109,CHEQUE,88399.63,Success,2025-08-05 21:05:12,mobile,Corporate,Telangana
TX0277,AC872086,South,BR103,UPI,7539.34,Success,2025-07-23 07:52:11,POS,Corporate,Andhra Pradesh
TX0278,AC878438,South,BR106,UPI,7517.52,Failed,2025-08-03 16:30:29,web,Corporate,Telangana
TX0279,AC152679,South,BR116,UPI,9146.42,Success,2025-07-24 03:13:51,ATM,Individual,Tamil Nadu
TX0280,AC152631,South,BR107,NEFT,68112.05,Success,2025-07-30 21:36:41,POS,Individual,Tamil Nadu
TX0281,AC967790,South,BR115,UPI,1224.02,Success,2025-08-04 07:57:23,web,Individual,Kerala
TX0282,AC772250,South,BR115,NEFT,58060.97,Success,2025-07-26 00:36:17,mobile,Individual,Karnataka
TX0283,AC257430,South,BR101,CHEQUE,108901.25,Success,2025-07-21 17:01:28,POS,Individual,Kerala
TX0284,AC207039,South,BR101,CHEQUE,108600.07,Pending,2025-07-23 21:04:07,mobile,Individual,Andhra Pradesh
TX0285,AC451821,South,BR110,CHEQUE,125901.1,Success,2025-08-01 07:13:13,POS,Individual,Telangana
TX0286,AC202195,South,BR118,UPI,5439.8,Success,2025-08-02 03:02:38,mobile,Individual,Karnataka
TX0287,AC273402,South,BR117,MANDATE,46676.88,Success,2025-07-29 21:04:06,ATM,Corporate,Andhra Pradesh
TX0288,AC705562,South,BR106,NEFT,38672.23,Success,2025-07-24 23:21:16,web,Individual,Telangana
TX0289,AC614252,South,BR104,UPI,7349.69,Success,2025-07-15 02:21:17,POS,Corporate,Andhra Pradesh
TX0290,AC547652,South,BR107,CHEQUE,53069.29,Success,2025-07-20 14:06:10,POS,Individual,Andhra Pradesh
TX0291,AC888062,South,BR108,UPI,2236.6,Success,2025-07-23 06:16:16,ATM,Individual,Karnataka
TX0292,AC799229,South,BR119,UPI,7667.66,Success,2025-07-31 10:56:50,POS,Corporate,Tamil Nadu
TX0293,AC252742,South,BR115,CHEQUE,50365.08,Success,2025-07-26 23:01:24,ATM,Individual,Karnataka
TX0294,AC912412,South,BR109,NEFT,74383.31,Success,2025-08-05 01:08:21,web,Individual,Telangana
TX0295,AC722957,South,BR105,UPI,8859.75,Success,2025-08-05 11:39:34,ATM,Corporate,Kerala
TX0296,AC431836,South,BR102,MANDATE,42854.13,Success,2025-07-30 23:28:38,ATM,Individual,Tamil Nadu
TX0297,AC205833,South,BR108,UPI,4385.72,Success,2025-07-15 13:44:45,ATM,Corporate,Andhra Pradesh
TX0298,AC655756,South,BR115,CHEQUE,31523.09,Success,2025-08-04 19:51:38,ATM,Individual,Kerala
TX0299,AC653326,South,BR104,UPI,5418.23,Success,2025-08-07 19:57:20,ATM,Individual,Karnataka
TX0300,AC598088,South,BR112,NEFT,21835.32,Success,2025-07-18 19:54:28,web,Corporate,Telangana
TX0301,AC817160,South,BR107,CHEQUE,197736.59,Success,2025-07-28 12:01:34,mobile,Individual,Tamil Nadu
TX0302,AC904866,South,BR106,MANDATE,22523.41,Success,2025-08-06 15:26:30,web,Individual,Karnataka
TX0303,AC408659,South,BR118,NEFT,93137.83,Success,2025-08-04 12:16:34,POS,Corporate,Telangana
TX0304,AC942511,South,BR112,UPI,4521.96,Success,2025-07-27 16:51:42,ATM,Corporate,Tamil Nadu
TX0305,AC149115,South,BR119,CHEQUE,177134.9,Success,2025-08-02 23:52:50,POS,Corporate,Karnataka
TX0306,AC988548,South,BR109,NEFT,82989.04,Failed,2025-07-20 05:35:01,mobile,Corporate,Telangana
TX0307,AC166994,South,BR105,NEFT,31053.69,Success,2025-07-23 07:06:09,ATM,Corporate,Karnataka
TX0308,AC847557,South,BR103,CHEQUE,47364.85,Success,2025-07-23 18:41:58,web,Individual,Karnataka
TX0309,AC728198,South,BR119,NEFT,43774.24,Success,2025-07-19 02:58:06,mobile,Corporate,Andhra Pradesh
TX0310,AC855216,South,BR119,NEFT,78378.03,Success,2025-07-19 05:45:02,mobile,Corporate,Kerala
TX0311,AC988109,South,BR104,CHEQUE,166525.05,Failed,2025-07-19 23:23:58,mobile,Individual,Tamil Nadu
TX0312,AC475431,South,BR118,NEFT,36521.31,Success,2025-07-28 04:13:07,mobile,Corporate,Tamil Nadu
TX0313,AC839431,South,BR114,CHEQUE,129809.82,Success,2025-07-18 21:13:12,mobile,Individual,Karnataka
TX0314,AC501818,South,BR114,CHEQUE,62608.58,Success,2025-08-06 07:24:29,ATM,Corporate,Telangana
TX0315,AC830463,South,BR105,NEFT,39303.23,Success,2025-08-04 11:04:49,web,Corporate,Karnataka
TX0316,AC479014,South,BR108,UPI,4269.46,Success,2025-08-01 16:35:32,web,Corporate,Karnataka
TX0317,AC598185,South,BR104,NEFT,86605.32,Success,2025-07-23 18:52:14,mobile,Individual,Kerala
TX0318,AC421822,South,BR110,NEFT,98026.57,Success,2025-07-26 13:45:37,POS,Corporate,Kerala
TX0319,AC908019,South,BR117,CHEQUE,169629.3,Failed,2025-08-07 10:34:42,web,Individual,Tamil Nadu
TX0320,AC208093,South,BR119,NEFT,98692.7,Success,2025-07-17 09:24:38,ATM,Individual,Telangana
TX0321,AC397877,South,BR112,CHEQUE,136879.45,Success,2025-07-21 12:12:11,POS,Corporate,Kerala
TX0322,AC683117,South,BR115,UPI,5125.52,Success,2025-07-29 11:40:25,ATM,Corporate,Andhra Pradesh
TX0323,AC651326,South,BR112,NEFT,25142.63,Success,2025-07-15 04:13:30,mobile,Corporate,Kerala
TX0324,AC769439,South,BR105,CHEQUE,182255.87,Failed,2025-07-18 10:06:28,POS,Corporate,Kerala
TX0325,AC423161,South,BR102,CHEQUE,128753.21,Success,2025-07-23 22:47:12,POS,Corporate,Andhra Pradesh
TX0326,AC595299,South,BR111,CHEQUE,123518.43,Success,2025-08-07 06:57:02,web,Individual,Kerala
TX0327,AC149729,South,BR110,UPI,871.77,Success,2025-07-22 23:23:08,ATM,Individual,Tamil Nadu
TX0328,AC516430,South,BR102,CHEQUE,20132.21,Success,2025-08-08 09:57:36,web,Corporate,Tamil Nadu
TX0329,AC423560,South,BR111,CHEQUE,175138.68,Success,2025-08-05 05:51:59,POS,Corporate,Kerala
TX0330,AC866494,South,BR101,UPI,7548.85,Success,2025-07-24 15:03:11,web,Corporate,Tamil Nadu
TX0331,AC203784,South,BR113,NEFT,72016.46,Success,2025-08-01 07:58:51,mobile,Corporate,Telangana
TX0332,AC591413,South,BR106,MANDATE,32430.35,Success,2025-07-27 17:30:54,ATM,Corporate,Tamil Nadu
TX0333,AC710168,South,BR115,CHEQUE,187162.01,Success,2025-07-15 16:53:36,POS,Individual,Telangana
TX0334,AC124621,South,BR108,UPI,4320.33,Success,2025-07-23 13:52:14,web,Individual,Tamil Nadu
TX0335,AC352143,South,BR119,NEFT,49406.14,Success,2025-07-27 01:13:33,POS,Corporate,Andhra Pradesh
TX0336,AC959184,South,BR119,UPI,9197.18,Failed,2025-07-21 22:18:12,web,Individual,Telangana
TX0337,AC559202,South,BR102,NEFT,89700.53,Success,2025-08-03 21:03:00,mobile,Individual,Kerala
TX0338,AC657390,South,BR111,NEFT,80865.05,Failed,2025-07-27 22:11:45,POS,Individual,Andhra Pradesh
TX0339,AC281834,South,BR105,UPI,5307.74,Success,2025-07-28 10:46:52,POS,Individual,Tamil Nadu
TX0340,AC679467,South,BR101,NEFT,22106.45,Success,2025-07-31 14:04:27,POS,Individual,Tamil Nadu
TX0341,AC550532,South,BR117,NEFT,87342.27,Success,2025-07-20 01:24:32,ATM,Individual,Karnataka
TX0342,AC172850,South,BR115,MANDATE,25206.32,Success,2025-07-21 19:44:55,POS,Corporate,Karnataka
TX0343,AC452576,South,BR115,CHEQUE,54484.26,Success,2025-07-22 14:08:22,web,Corporate,Telangana
TX0344,AC303367,South,BR118,NEFT,94208.42,Success,2025-07-24 03:54:55,POS,Corporate,Telangana
TX0345,AC281310,South,BR104,CHEQUE,62281.42,Success,2025-07-31 17:18:04,POS,Individual,Andhra Pradesh
TX0346,AC394561,South,BR113,UPI,2367.19,Pending,2025-07-16 01:19:52,web,Individual,Tamil Nadu
TX0347,AC338974,South,BR117,MANDATE,26142.07,Pending,2025-07-23 14:43:47,POS,Individual,Andhra Pradesh
TX0348,AC282197,South,BR106,CHEQUE,81103.13,Success,2025-07-26 17:50:00,web,Corporate,Tamil Nadu
TX0349,AC343189,South,BR114,CHEQUE,24019.53,Success,2025-07-23 06:42:08,web,Individual,Kerala
TX0350,AC123721,South,BR109,NEFT,89757.74,Pending,2025-08-08 06:21:31,web,Individual,Andhra Pradesh
TX0351,AC521986,South,BR112,UPI,3787.58,Success,2025-08-08 22:19:43,mobile,Corporate,Tamil Nadu
TX0352,AC673379,South,BR108,NEFT,6204.35,Success,2025-07-23 17:41:31,web,Corporate,Karnataka
TX0353,AC509652,South,BR108,CHEQUE,33692.14,Success,2025-07-18 03:05:17,POS,Corporate,Telangana
TX0354,AC373175,South,BR102,UPI,1652.43,Success,2025-08-03 10:57:25,ATM,Corporate,Telangana
TX0355,AC185155,South,BR114,CHEQUE,87326.68,Success,2025-07-19 22:00:43,mobile,Corporate,Telangana
TX0356,AC666930,South,BR109,NEFT,42323.16,Success,2025-07-17 01:53:23,web,Individual,Kerala
TX0357,AC420503,South,BR103,UPI,6071.95,Success,2025-07-20 22:06:01,mobile,Individual,Andhra Pradesh
TX0358,AC172835,South,BR101,NEFT,42882.27,Success,2025-07-23 16:59:02,mobile,Corporate,Kerala
TX0359,AC222509,South,BR101,NEFT,54543.1,Success,2025-07-16 02:39:04,ATM,Corporate,Andhra Pradesh
TX0360,AC896272,South,BR107,UPI,5914.03,Success,2025-08-07 11:20:43,mobile,Individual,Kerala
TX0361,AC335667,South,BR115,CHEQUE,84332.39,Success,2025-07-15 23:48:16,ATM,Individual,Karnataka
TX0362,AC506118,South,BR106,NEFT,42859.68,Success,2025-08-03 23:41:43,POS,Individual,Kerala
TX0363,AC694110,South,BR105,NEFT,93516.98,Success,2025-07-20 17:39:15,POS,Corporate,Kerala
TX0364,AC481307,South,BR110,NEFT,46909.44,Success,2025-07-20 01:04:45,POS,Corporate,Andhra Pradesh
TX0365,AC685372,South,BR106,CHEQUE,116924.55,Success,2025-08-01 14:51:49,web,Individual,Telangana
TX0366,AC849197,South,BR105,CHEQUE,30389.55,Success,2025-07-25 21:43:58,POS,Corporate,Andhra Pradesh
TX0367,AC223370,South,BR113,CHEQUE,94779.78,Success,2025-08-05 20:46:09,mobile,Individual,Telangana
TX0368,AC641195,South,BR116,CHEQUE,58460.74,Success,2025-07-26 10:21:48,POS,Corporate,Tamil Nadu
TX0369,AC253939,South,BR115,NEFT,96739.04,Success,2025-07-22 15:45:30,web,Corporate,Andhra Pradesh
TX0370,AC973163,South,BR104,UPI,455.08,Success,2025-07-24 11:38:49,ATM,Individual,Kerala
TX0371,AC590435,South,BR106,CHEQUE,108445.77,Success,2025-08-03 06:10:22,ATM,Individual,Telangana
TX0372,AC815441,South,BR109,NEFT,86721.72,Success,2025-07-29 13:54:09,mobile,Corporate,Andhra Pradesh
TX0373,AC363348,South,BR112,UPI,8845.24,Success,2025-08-03 23:37:59,POS,Corporate,Karnataka
TX0374,AC650179,South,BR119,NEFT,34461.83,Success,2025-08-05 08:53:39,POS,Corporate,Andhra Pradesh
TX0375,AC315000,South,BR108,CHEQUE,20568.41,Success,2025-08-01 22:59:44,web,Corporate,Telangana
TX0376,AC970887,South,BR118,MANDATE,12679.87,Success,2025-07-21 02:42:51,mobile,Corporate,Tamil Nadu
TX0377,AC498065,South,BR113,UPI,6802.55,Pending,2025-08-07 17:36:51,ATM,Individual,Tamil Nadu
TX0378,AC287990,South,BR115,UPI,2345.16,Pending,2025-07-31 11:48:26,POS,Corporate,Andhra Pradesh
TX0379,AC823323,South,BR111,UPI,513.43,Success,2025-07-21 23:02:21,ATM,Individual,Tamil Nadu
TX0380,AC273564,South,BR105,NEFT,34796.19,Failed,2025-07-15 14:17:27,ATM,Individual,Tamil Nadu
TX0381,AC975584,South,BR104,UPI,1675.47,Success,2025-07-24 06:34:39,POS,Corporate,Tamil Nadu
TX0382,AC608665,South,BR105,NEFT,85250.03,Success,2025-07-29 03:09:11,web,Individual,Kerala
TX0383,AC559037,South,BR109,NEFT,65136.76,Success,2025-07-30 11:53:46,POS,Corporate,Andhra Pradesh
TX0384,AC643715,South,BR108,UPI,2537.15,Success,2025-07-29 20:53:13,POS,Corporate,Andhra Pradesh
TX0385,AC822154,South,BR117,UPI,7912.36,Success,2025-08-01 23:20:37,POS,Individual,Kerala
TX0386,AC726442,South,BR120,CHEQUE,174113.21,Success,2025-07-15 17:00:58,POS,Individual,Karnataka
TX0387,AC706257,South,BR101,NEFT,70949.31,Success,2025-07-30 14:26:49,POS,Corporate,Telangana
TX0388,AC421917,South,BR115,UPI,3769.74,Success,2025-08-01 18:01:36,POS,Individual,Tamil Nadu
TX0389,AC859565,South,BR115,NEFT,77674.6,Failed,2025-07-23 22:46:58,mobile,Individual,Telangana
TX0390,AC292146,South,BR118,NEFT,47260.9,Success,2025-08-07 14:00:51,mobile,Corporate,Kerala
TX0391,AC200175,South,BR106,CHEQUE,73064.34,Success,2025-08-01 03:21:24,web,Corporate,Kerala
TX0392,AC862521,South,BR118,CHEQUE,165978.98,Success,2025-07-28 23:46:45,POS,Individual,Andhra Pradesh
TX0393,AC589260,South,BR118,NEFT,25321.89,Success,2025-07-27 00:42:32,ATM,Corporate,Karnataka
TX0394,AC883095,South,BR103,NEFT,25547.8,Success,2025-07-25 07:56:58,ATM,Individual,Telangana
TX0395,AC698269,South,BR106,CHEQUE,165630.09,Failed,2025-07-21 11:40:31,POS,Corporate,Kerala
TX0396,AC717304,South,BR105,NEFT,82037.42,Pending,2025-07-18 22:08:15,web,Corporate,Andhra Pradesh
TX0397,AC135313,South,BR108,UPI,1336.77,Failed,2025-07-20 02:48:04,POS,Corporate,Kerala
TX0398,AC367844,South,BR105,UPI,9638.09,Success,2025-08-03 03:45:20,web,Corporate,Kerala
TX0399,AC890640,South,BR118,CHEQUE,40593.55,Pending,2025-08-04 15:56:37,ATM,Corporate,Kerala
TX0400,AC826822,South,BR120,NEFT,76350.64,Success,2025-08-08 16:49:36,mobile,Individual,Tamil Nadu
TX0401,AC643872,South,BR105,NEFT,12846.29,Success,2025-08-03 20:01:49,POS,Individual,Tamil Nadu
TX0402,AC412962,South,BR113,NEFT,84591.47,Success,2025-07-15 01:12:48,mobile,Corporate,Andhra Pradesh
TX0403,AC270315,South,BR120,NEFT,9944.69,Success,2025-08-02 04:52:01,web,Corporate,Karnataka
TX0404,AC874471,South,BR102,CHEQUE,116624.8,Success,2025-07-25 10:00:48,POS,Individual,Telangana
TX0405,AC751500,South,BR120,NEFT,56079.46,Success,2025-08-03 05:29:09,POS,Corporate,Telangana
TX0406,AC885850,South,BR108,CHEQUE,94191.96,Success,2025-08-03 14:54:19,ATM,Individual,Tamil Nadu
TX0407,AC329753,South,BR111,UPI,7247.96,Success,2025-07-19 06:43:30,mobile,Individual,Karnataka
TX0408,AC573016,South,BR108,NEFT,89430.75,Success,2025-08-06 19:38:36,web,Corporate,Andhra Pradesh
TX0409,AC689737,South,BR119,NEFT,48484.83,Success,2025-08-08 18:17:00,POS,Individual,Karnataka
TX0410,AC791921,South,BR116,NEFT,95498.82,Success,2025-08-05 21:38:06,mobile,Corporate,Andhra Pradesh
TX0411,AC957386,South,BR112,CHEQUE,53742.79,Success,2025-07-24 12:38:59,web,Individual,Karnataka
TX0412,AC632968,South,BR115,NEFT,72666.07,Success,2025-07-21 17:03:19,ATM,Individual,Tamil Nadu
TX0413,AC479061,South,BR113,CHEQUE,78902.18,Success,2025-07-28 02:10:36,ATM,Corporate,Tamil Nadu
TX0414,AC226446,South,BR117,UPI,3230.07,Success,2025-07-29 15:36:31,ATM,Corporate,Kerala
TX0415,AC824252,South,BR106,UPI,2836.4,Pending,2025-08-05 11:13:54,mobile,Corporate,Andhra Pradesh
TX0416,AC552449,South,BR113,CHEQUE,128457.34,Success,2025-08-01 10:29:58,ATM,Individual,Tamil Nadu
TX0417,AC614412,South,BR107,CHEQUE,24623.53,Success,2025-07-20 12:37:12,mobile,Individual,Tamil Nadu
TX0418,AC236739,South,BR119,NEFT,78914.76,Success,2025-08-01 14:41:31,mobile,Individual,Karnataka
TX0419,AC474703,South,BR118,NEFT,66911.61,Success,2025-07-18 19:24:03,ATM,Corporate,Karnataka
TX0420,AC447814,South,BR101,UPI,3760.32,Success,2025-07-30 15:47:27,web,Individual,Tamil Nadu
TX0421,AC264004,South,BR101,NEFT,73950.23,Success,2025-08-05 07:53:31,ATM,Corporate,Kerala
TX0422,AC981963,South,BR109,CHEQUE,167331.23,Success,2025-08-08 09:32:07,web,Corporate,Tamil Nadu
TX0423,AC410956,South,BR116,UPI,3663.28,Success,2025-08-06 09:27:03,ATM,Corporate,Kerala
TX0424,AC363075,South,BR112,NEFT,53203.32,Success,2025-08-07 00:38:13,mobile,Individual,Telangana
TX0425,AC401198,South,BR108,CHEQUE,174646.55,Success,2025-07-26 14:26:46,POS,Corporate,Karnataka
TX0426,AC173516,South,BR105,NEFT,53926.81,Success,2025-07-26 10:51:32,web,Individual,Andhra Pradesh
TX0427,AC121670,South,BR117,NEFT,98556.82,Success,2025-08-08 21:33:39,mobile,Individual,Telangana
TX0428,AC460569,South,BR108,UPI,735.24,Success,2025-07-16 11:19:52,mobile,Individual,Kerala
TX0429,AC258944,South,BR106,MANDATE,6575.91,Failed,2025-07-16 00:43:36,ATM,Individual,Andhra Pradesh
TX0430,AC525841,South,BR102,NEFT,51586.76,Success,2025-08-04 09:03:46,ATM,Corporate,Kerala
TX0431,AC604944,South,BR111,UPI,7067.54,Failed,2025-08-04 18:23:40,web,Individual,Karnataka
TX0432,AC883029,South,BR113,CHEQUE,134733.21,Success,2025-07-19 00:03:14,mobile,Individual,Karnataka
TX0433,AC512497,South,BR109,MANDATE,33457.31,Success,2025-08-01 08:49:05,mobile,Individual,Karnataka
TX0434,AC802211,South,BR102,UPI,7962.59,Success,2025-08-05 03:31:21,POS,Individual,Tamil Nadu
TX0435,AC895741,South,BR105,CHEQUE,147368.11,Success,2025-08-03 08:02:33,ATM,Individual,Tamil Nadu
TX0436,AC928774,South,BR113,NEFT,28816.18,Success,2025-07-24 18:08:41,POS,Individual,Karnataka
TX0437,AC355369,South,BR113,NEFT,47214.66,Success,2025-08-06 22:51:54,mobile,Corporate,Kerala
TX0438,AC518245,South,BR117,UPI,5906.69,Success,2025-07-29 19:19:01,ATM,Corporate,Andhra Pradesh
TX0439,AC777772,South,BR109,MANDATE,45372.45,Failed,2025-07-31 04:53:57,ATM,Individual,Telangana
TX0440,AC220464,South,BR104,UPI,6979.26,Success,2025-07-24 00:53:03,POS,Individual,Telangana
TX0441,AC261770,South,BR106,CHEQUE,66263.34,Pending,2025-07-15 05:07:11,POS,Corporate,Telangana
TX0442,AC773238,South,BR104,CHEQUE,150479.34,Failed,2025-07-22 15:31:05,POS,Individual,Telangana
TX0443,AC849014,South,BR101,UPI,3493.61,Success,2025-07-23 11:31:50,mobile,Corporate,Kerala
TX0444,AC897556,South,BR116,UPI,1847.7,Success,2025-08-04 09:13:17,mobile,Individual,Telangana
TX0445,AC213800,South,BR117,NEFT,76853.19,Success,2025-08-02 09:04:45,POS,Individual,Karnataka
TX0446,AC559505,South,BR111,NEFT,5317.93,Success,2025-08-08 13:47:35,POS,Individual,Andhra Pradesh
TX0447,AC586644,South,BR111,UPI,357.96,Success,2025-07-18 01:45:33,web,Corporate,Kerala
TX0448,AC184047,South,BR115,MANDATE,35283.49,Success,2025-07-15 06:01:14,ATM,Individual,Telangana
TX0449,AC604662,South,BR113,CHEQUE,176986.7,Success,2025-07-23 20:27:01,web,Corporate,Karnataka
TX0450,AC173341,South,BR113,UPI,1844.8,Success,2025-07-19 17:17:12,web,Corporate,Tamil Nadu
TX0451,AC926037,South,BR106,NEFT,88733.32,Success,2025-07-28 19:41:33,ATM,Corporate,Tamil Nadu
TX0452,AC724856,South,BR120,UPI,2288.14,Success,2025-07-30 00:58:27,web,Corporate,Tamil Nadu
TX0453,AC963181,South,BR105,NEFT,41039.01,Failed,2025-08-03 05:54:48,mobile,Corporate,Kerala
TX0454,AC562011,South,BR108,CHEQUE,145613.2,Success,2025-08-03 07:54:13,mobile,Individual,Karnataka
TX0455,AC910354,South,BR103,UPI,6487.76,Success,2025-08-02 15:50:01,web,Individual,Telangana
TX0456,AC858905,South,BR107,NEFT,18193.41,Failed,2025-07-20 04:26:26,mobile,Corporate,Kerala
TX0457,AC578202,South,BR104,NEFT,64414.92,Success,2025-08-07 22:12:24,mobile,Individual,Tamil Nadu
TX0458,AC649079,South,BR116,CHEQUE,149282.61,Success,2025-07-24 18:46:36,mobile,Corporate,Telangana
TX0459,AC950005,South,BR112,NEFT,93303.1,Success,2025-07-16 20:36:49,mobile,Corporate,Kerala
TX0460,AC109072,South,BR101,CHEQUE,182152.89,Success,2025-07-30 21:07:04,POS,Corporate,Tamil Nadu
TX0461,AC510815,South,BR111,NEFT,34176.76,Success,2025-07-22 09:25:50,web,Individual,Telangana
TX0462,AC836373,South,BR104,UPI,2703.25,Success,2025-08-02 19:23:25,mobile,Corporate,Kerala
TX0463,AC163494,South,BR104,NEFT,74173.65,Success,2025-08-06 18:21:31,web,Individual,Andhra Pradesh
TX0464,AC763650,South,BR111,UPI,2489.79,Failed,2025-07-21 23:07:17,mobile,Corporate,Andhra Pradesh
TX0465,AC818456,South,BR113,UPI,7559.68,Success,2025-07-30 16:23:44,ATM,Individual,Kerala
TX0466,AC610800,South,BR104,CHEQUE,131882.11,Success,2025-08-04 07:42:57,web,Corporate,Telangana
TX0467,AC406939,South,BR113,UPI,4890.09,Success,2025-07-15 10:53:29,ATM,Individual,Kerala
TX0468,AC262516,South,BR108,UPI,6137.96,Success,2025-07-21 02:27:44,POS,Individual,Tamil Nadu
TX0469,AC114875,South,BR107,NEFT,35063.8,Success,2025-07-27 13:19:35,web,Corporate,Karnataka
TX0470,AC389892,South,BR114,CHEQUE,57257.75,Success,2025-07-18 11:44:02,ATM,Individual,Andhra Pradesh
TX0471,AC758897,South,BR109,UPI,4478.89,Success,2025-07-27 00:40:23,ATM,Individual,Kerala
TX0472,AC815173,South,BR117,NEFT,48901.06,Pending,2025-08-03 09:21:33,POS,Individual,Telangana
TX0473,AC570785,South,BR108,CHEQUE,106273.59,Success,2025-07-17 09:27:55,mobile,Individual,Karnataka
TX0474,AC106859,South,BR111,MANDATE,48721.19,Success,2025-07-19 04:33:57,POS,Corporate,Tamil Nadu
TX0475,AC832211,South,BR104,UPI,3893.46,Success,2025-07-27 20:25:04,ATM,Individual,Tamil Nadu
TX0476,AC891809,South,BR111,CHEQUE,145235.52,Success,2025-07-16 19:57:02,ATM,Corporate,Andhra Pradesh
TX0477,AC161261,South,BR112,UPI,9538.18,Success,2025-07-22 16:09:26,web,Individual,Andhra Pradesh
TX0478,AC736853,South,BR105,MANDATE,35061.71,Success,2025-07-16 07:09:04,POS,Individual,Karnataka
TX0479,AC661184,South,BR115,UPI,5283.77,Success,2025-07-16 04:31:16,ATM,Corporate,Karnataka
TX0480,AC594571,South,BR114,UPI,6108.13,Failed,2025-08-07 22:00:14,POS,Individual,Kerala
TX0481,AC747051,South,BR118,UPI,2526.63,Success,2025-07-16 03:59:14,ATM,Corporate,Tamil Nadu
TX0482,AC557502,South,BR114,NEFT,24454.77,Success,2025-07-17 17:01:44,ATM,Corporate,Telangana
TX0483,AC171167,South,BR106,UPI,6853.57,Success,2025-07-19 04:59:44,POS,Individual,Kerala
TX0484,AC828776,South,BR110,NEFT,64557.03,Success,2025-07-23 16:15:57,POS,Individual,Telangana
TX0485,AC841743,South,BR112,CHEQUE,126343.82,Success,2025-07-20 01:47:26,web,Individual,Andhra Pradesh
TX0486,AC399193,South,BR105,NEFT,8580.42,Success,2025-08-04 02:59:59,ATM,Individual,Tamil Nadu
TX0487,AC907439,South,BR104,CHEQUE,141767.99,Success,2025-08-05 13:41:07,mobile,Corporate,Tamil Nadu
