txn_id,account_no,region,branch_code,txn_type,amount,status,timestamp,device_type,customer_type,location
TX0251,AC206071,East,BR106,UPI,8958.31,Success,2025-07-19 04:38:01,mobile,Corporate,Odisha
TX0252,AC484032,East,BR116,MANDATE,29615.71,Success,2025-07-26 04:23:48,POS,Corporate,Assam
TX0253,AC326715,East,BR115,UPI,6477.05,Success,2025-07-27 15:48:51,mobile,Corporate,Odisha
TX0254,AC657977,East,BR113,MANDATE,45112.94,Success,2025-08-03 03:32:58,POS,Individual,Bihar
TX0255,AC493449,East,BR113,NEFT,37957.65,Success,2025-08-01 01:43:37,mobile,Individual,Odisha
TX0256,AC172523,East,BR111,UPI,7795.61,Success,2025-08-05 11:39:20,POS,Corporate,Odisha
TX0257,AC828579,East,BR105,NEFT,20375.09,Success,2025-08-03 15:48:03,web,Individual,Bihar
TX0258,AC656182,East,BR105,UPI,1688.58,Failed,2025-07-26 16:13:19,mobile,Individual,Jharkhand
TX0259,AC716671,East,BR111,NEFT,9103.9,Success,2025-08-04 07:07:47,ATM,Individual,West Bengal
TX0260,AC246732,East,BR103,CHEQUE,123599.27,Success,2025-07-21 14:32:10,POS,Corporate,Assam
TX0261,AC147613,East,BR111,NEFT,74012.9,Success,2025-07-17 10:16:39,mobile,Individual,Bihar
TX0262,AC309293,East,BR104,NEFT,69394.5,Success,2025-07-28 23:46:20,web,Individual,Assam
TX0263,AC857156,East,BR105,UPI,2543.4,Pending,2025-07-19 15:22:43,ATM,Corporate,Odisha
TX0264,AC596314,East,BR114,NEFT,65127.54,Success,2025-07-16 12:44:18,POS,Individual,Assam
TX0265,AC475282,East,BR120,CHEQUE,45495.73,Success,2025-08-05 03:57:50,POS,Corporate,West Bengal
TX0266,AC981434,East,BR106,CHEQUE,83169.88,Success,2025-07-18 06:07:33,ATM,Corporate,Bihar
TX0267,AC951671,East,BR107,UPI,5715.88,Success,2025-08-08 07:51:23,web,Individual,Odisha
TX0268,AC628057,East,BR103,NEFT,66934.9,Success,2025-07-24 06:46:11,POS,Individual,Bihar
TX0269,AC294643,East,BR105,UPI,9859.56,Failed,2025-08-08 23:17:57,mobile,Individual,Odisha
TX0270,AC885448,East,BR101,NEFT,26501.83,Success,2025-07-26 19:04:08,POS,Corporate,Bihar
TX0271,AC104467,East,BR110,MANDATE,47062.68,Success,2025-08-08 04:31:51,ATM,Corporate,Assam
TX0272,AC998224,East,BR119,NEFT,10475.04,Failed,2025-07-21 04:32:22,mobile,Corporate,Jharkhand
TX0273,AC924478,East,BR106,NEFT,35907.03,Success,2025-07-16 13:05:02,ATM,Individual,West Bengal
TX0274,AC592243,East,BR103,NEFT,11374.49,Success,2025-07-25 13:55:49,web,Corporate,Assam
TX0275,AC722416,East,BR101,NEFT,48122.85,Success,2025-07-19 01:10:58,ATM,Corporate,Odisha
TX0276,AC694591,East,BR106,NEFT,44696.86,Success,2025-07-15 09:46:43,mobile,Corporate,West Bengal
TX0277,AC854738,East,BR120,UPI,1698.08,Success,2025-07-15 02:57:07,POS,Corporate,Odisha
TX0278,AC882019,East,BR104,NEFT,29543.46,Success,2025-08-02 09:50:00,mobile,Corporate,West Bengal
TX0279,AC687682,East,BR110,NEFT,14169.52,Success,2025-07-31 17:30:26,POS,Corporate,West Bengal
TX0280,AC501495,East,BR118,UPI,7975.72,Success,2025-08-07 17:52:45,mobile,Corporate,West Bengal
TX0281,AC782915,East,BR111,NEFT,57855.46,Success,2025-08-02 22:30:04,mobile,Corporate,West Bengal
TX0282,AC483502,East,BR105,NEFT,20730.45,Success,2025-07-17 15:20:22,ATM,Corporate,Bihar
TX0283,AC530650,East,BR118,NEFT,39496.54,Success,2025-08-05 22:58:46,POS,Individual,Assam
TX0284,AC513483,East,BR108,UPI,542.05,Success,2025-07-30 06:45:58,web,Individual,Assam
TX0285,AC242381,East,BR110,UPI,8444.19,Success,2025-07-27 14:38:17,web,Corporate,Assam
TX0286,AC758287,East,BR104,UPI,1206.27,Success,2025-07-24 13:05:33,mobile,Individual,Odisha
TX0287,AC798495,East,BR115,CHEQUE,187734.81,Success,2025-07-16 01:45:13,ATM,Individual,Assam
TX0288,AC434792,East,BR102,NEFT,95434.87,Failed,2025-08-02 02:12:06,web,Individual,West Bengal
TX0289,AC506051,East,BR118,UPI,2877.11,Success,2025-07-19 06:47:28,POS,Individual,Odisha
TX0290,AC833780,East,BR118,UPI,7327.58,Success,2025-07-19 16:32:30,web,Individual,Assam
TX0291,AC640284,East,BR118,MANDATE,23550.22,Success,2025-08-01 02:31:12,web,Corporate,Odisha
TX0292,AC622933,East,BR114,NEFT,77240.05,Pending,2025-07-16 19:41:07,web,Corporate,Bihar
TX0293,AC888256,East,BR120,NEFT,16441.29,Success,2025-07-21 01:51:11,web,Corporate,Bihar
TX0294,AC861490,East,BR120,NEFT,9985.5,Success,2025-07-24 16:12:54,POS,Corporate,West Bengal
TX0295,AC912233,East,BR120,UPI,8983.63,Success,2025-07-23 16:44:49,mobile,Corporate,West Bengal
TX0296,AC900820,East,BR103,NEFT,91047.62,Success,2025-07-22 07:07:48,ATM,Corporate,Bihar
TX0297,AC496534,East,BR119,UPI,3305.18,Success,2025-08-04 13:49:17,POS,Corporate,Assam
TX0298,AC508445,East,BR107,UPI,4891.12,Success,2025-07-16 03:43:47,POS,Individual,West Bengal
TX0299,AC458616,East,BR112,UPI,8493.82,Success,2025-07-25 22:33:55,POS,Corporate,Jharkhand
TX0300,AC820547,East,BR105,NEFT,41635.73,Success,2025-07-17 23:07:57,POS,Individual,Jharkhand
TX0301,AC875716,East,BR120,NEFT,60813.11,Success,2025-08-07 04:51:35,ATM,Individual,Odisha
TX0302,AC621960,East,BR110,UPI,8825.77,Success,2025-08-07 14:22:33,POS,Corporate,Jharkhand
TX0303,AC970022,East,BR106,CHEQUE,45677.79,Success,2025-07-23 13:01:58,POS,Individual,Assam
TX0304,AC936257,East,BR117,MANDATE,26333.72,Success,2025-08-08 06:22:01,web,Corporate,Assam
TX0305,AC263004,East,BR104,UPI,5062.05,Pending,2025-07-28 19:36:02,web,Individual,Odisha
TX0306,AC775996,East,BR102,NEFT,41175.82,Success,2025-08-06 01:02:24,ATM,Corporate,West Bengal
TX0307,AC151654,East,BR101,NEFT,27451.43,Pending,2025-08-07 20:25:02,POS,Individual,West Bengal
TX0308,AC996283,East,BR118,CHEQUE,84371.49,Failed,2025-07-19 16:18:34,web,Individual,Bihar
TX0309,AC765197,East,BR110,MANDATE,25601.22,Success,2025-07-24 04:19:33,POS,Corporate,Odisha
TX0310,AC915164,East,BR109,NEFT,63877.1,Success,2025-07-26 14:55:14,web,Individual,Odisha
TX0311,AC879288,East,BR107,UPI,8975.58,Success,2025-07-18 20:38:24,POS,Individual,Jharkhand
TX0312,AC695899,East,BR110,CHEQUE,88371.02,Success,2025-08-02 11:53:05,web,Corporate,Jharkhand
TX0313,AC440003,East,BR106,MANDATE,10241.31,Success,2025-07-31 10:31:12,ATM,Individual,Jharkhand
TX0314,AC453726,East,BR101,CHEQUE,34777.14,Success,2025-08-07 21:03:28,POS,Individual,Odisha
TX0315,AC198328,East,BR117,UPI,3848.59,Failed,2025-08-02 19:58:55,ATM,Corporate,West Bengal
TX0316,AC145181,East,BR110,UPI,3209.24,Failed,2025-08-08 16:20:40,mobile,Individual,Jharkhand
TX0317,AC683195,East,BR101,NEFT,19260.04,Success,2025-07-25 08:09:13,web,Corporate,West Bengal
TX0318,AC614966,East,BR120,MANDATE,29494.1,Success,2025-08-07 00:30:58,mobile,Corporate,Bihar
TX0319,AC962759,East,BR108,NEFT,38975.66,Success,2025-07-17 10:55:28,ATM,Individual,West Bengal
TX0320,AC769716,East,BR107,NEFT,31328.3,Success,2025-07-20 20:00:29,web,Corporate,Jharkhand
TX0321,AC877724,East,BR104,NEFT,94119.63,Success,2025-07-15 12:57:20,POS,Corporate,West Bengal
TX0322,AC404462,East,BR117,UPI,5054.26,Success,2025-08-02 07:54:39,POS,Individual,Odisha
TX0323,AC366466,East,BR118,CHEQUE,72396.98,Failed,2025-07-29 13:27:37,web,Individual,Jharkhand
TX0324,AC139964,East,BR115,NEFT,50807.48,Success,2025-08-02 23:31:30,ATM,Individual,Bihar
TX0325,AC992541,East,BR103,NEFT,34978.67,Success,2025-07-23 00:35:19,POS,Individual,Bihar
TX0326,AC356590,East,BR102,UPI,9673.12,Pending,2025-07-31 07:02:23,web,Corporate,Jharkhand
TX0327,AC356414,East,BR113,UPI,8625.64,Success,2025-08-02 12:13:50,ATM,Corporate,Jharkhand
TX0328,AC319965,East,BR119,NEFT,90612.15,Failed,2025-07-28 10:08:45,web,Individual,Assam
TX0329,AC773156,East,BR108,CHEQUE,88476.9,Success,2025-07-16 21:29:07,mobile,Individual,Bihar
TX0330,AC809090,East,BR102,NEFT,51521.0,Success,2025-07-28 17:39:28,ATM,Individual,Bihar
TX0331,AC171496,East,BR111,UPI,4538.03,Pending,2025-08-03 06:54:34,POS,Individual,Jharkhand
TX0332,AC288107,East,BR110,UPI,7114.9,Success,2025-08-04 23:07:41,POS,Corporate,Assam
TX0333,AC725624,East,BR114,CHEQUE,169546.68,Success,2025-07-18 15:22:24,mobile,Corporate,Odisha
TX0334,AC199858,East,BR107,CHEQUE,167535.02,Success,2025-07-19 10:58:17,ATM,Individual,Odisha
TX0335,AC248977,East,BR115,UPI,8656.74,Success,2025-07-27 07:08:12,web,Corporate,Bihar
TX0336,AC734224,East,BR101,NEFT,59220.01,Pending,2025-07-20 07:49:42,POS,Corporate,Odisha
TX0337,AC287207,East,BR107,NEFT,56222.46,Success,2025-07-30 13:46:32,web,Corporate,Assam
TX0338,AC658815,East,BR112,UPI,4814.72,Success,2025-08-04 22:39:57,web,Corporate,Assam
TX0339,AC716735,East,BR118,NEFT,27371.8,Success,2025-07-25 22:36:05,ATM,Individual,Assam
TX0340,AC321137,East,BR106,CHEQUE,26197.36,Success,2025-07-19 05:24:53,POS,Corporate,West Bengal
TX0341,AC872871,East,BR111,CHEQUE,168209.02,Success,2025-07-18 14:37:34,ATM,Individual,Odisha
TX0342,AC604798,East,BR103,UPI,981.88,Success,2025-07-24 17:06:26,web,Individual,Odisha
TX0343,AC738950,East,BR112,NEFT,37968.05,Failed,2025-07-25 21:25:26,web,Corporate,Jharkhand
TX0344,AC162181,East,BR119,NEFT,35591.0,Success,2025-08-07 18:23:35,web,Corporate,Jharkhand
TX0345,AC331113,East,BR120,NEFT,22730.5,Pending,2025-07-28 19:46:54,POS,Individual,Assam
TX0346,AC805284,East,BR108,CHEQUE,184151.38,Success,2025-08-07 12:14:24,ATM,Individual,Bihar
TX0347,AC425683,East,BR120,NEFT,25416.18,Success,2025-07-30 17:10:18,POS,Corporate,West Bengal
TX0348,AC121778,East,BR105,CHEQUE,71302.52,Success,2025-08-07 03:51:30,mobile,Corporate,West Bengal
TX0349,AC840792,East,BR116,NEFT,59624.49,Success,2025-07-24 06:53:44,ATM,Corporate,Bihar
TX0350,AC688725,East,BR106,NEFT,40261.1,Success,2025-07-16 10:21:29,web,Corporate,Jharkhand
TX0351,AC120625,East,BR101,MANDATE,28318.71,Success,2025-07-29 19:00:40,POS,Individual,Bihar
TX0352,AC766254,East,BR105,UPI,8721.78,Success,2025-07-23 18:52:45,web,Corporate,Odisha
TX0353,AC154190,East,BR114,UPI,6052.09,Pending,2025-08-07 14:39:54,POS,Corporate,West Bengal
TX0354,AC456049,East,BR103,MANDATE,21442.41,Success,2025-07-17 08:32:54,mobile,Corporate,Jharkhand
TX0355,AC172411,East,BR114,NEFT,92410.62,Success,2025-07-20 01:33:44,mobile,Corporate,Odisha
TX0356,AC561163,East,BR116,CHEQUE,28844.78,Success,2025-08-02 16:05:47,ATM,Corporate,West Bengal
TX0357,AC507506,East,BR112,CHEQUE,196505.63,Success,2025-07-26 07:20:39,POS,Corporate,Assam
TX0358,AC189818,East,BR103,MANDATE,7592.57,Success,2025-07-28 22:31:22,ATM,Individual,Jharkhand
TX0359,AC731588,East,BR116,MANDATE,7662.01,Success,2025-07-24 17:25:41,ATM,Individual,West Bengal
TX0360,AC235917,East,BR110,NEFT,6159.11,Success,2025-08-02 09:14:23,ATM,Corporate,Assam
TX0361,AC240974,East,BR106,NEFT,83034.65,Success,2025-07-18 06:43:48,mobile,Individual,Jharkhand
TX0362,AC843554,East,BR116,MANDATE,44771.78,Pending,2025-08-08 18:14:54,POS,Individual,Assam
TX0363,AC828582,East,BR119,NEFT,22955.97,Success,2025-08-04 15:12:54,mobile,Corporate,Assam
TX0364,AC347677,East,BR111,UPI,1187.31,Failed,2025-07-29 05:27:11,mobile,Corporate,Bihar
TX0365,AC692274,East,BR110,NEFT,48500.32,Success,2025-08-01 15:12:58,POS,Corporate,West Bengal
TX0366,AC166856,East,BR102,NEFT,69490.2,Failed,2025-08-07 16:34:48,POS,Corporate,Odisha
TX0367,AC483795,East,BR113,UPI,2775.55,Success,2025-07-17 22:13:52,web,Corporate,Assam
TX0368,AC779538,East,BR118,UPI,5007.63,Failed,2025-07-15 17:26:43,ATM,Individual,Odisha
TX0369,AC844017,East,BR110,CHEQUE,115319.15,Success,2025-07-15 16:18:02,web,Corporate,Bihar
TX0370,AC375289,East,BR110,UPI,2805.61,Failed,2025-07-28 17:05:32,web,Corporate,Jharkhand
TX0371,AC971664,East,BR115,UPI,1491.78,Failed,2025-08-04 03:48:49,ATM,Individual,Jharkhand
TX0372,AC405342,East,BR118,UPI,2710.97,Success,2025-07-25 10:58:21,mobile,Individual,West Bengal
TX0373,AC975882,East,BR114,UPI,9215.15,Success,2025-07-29 06:49:24,POS,Individual,Bihar
TX0374,AC621969,East,BR118,MANDATE,39502.52,Pending,2025-08-06 18:51:03,web,Individual,Odisha
TX0375,AC500364,East,BR111,UPI,1781.4,Success,2025-07-29 19:08:06,POS,Individual,Jharkhand
TX0376,AC992095,East,BR107,UPI,1389.86,Pending,2025-08-08 01:33:02,web,Corporate,West Bengal
TX0377,AC965182,East,BR103,UPI,5960.85,Failed,2025-08-02 23:12:47,POS,Corporate,Odisha
TX0378,AC794432,East,BR119,CHEQUE,159428.51,Success,2025-07-21 11:16:00,ATM,Individual,Jharkhand
TX0379,AC122160,East,BR116,CHEQUE,60377.93,Success,2025-07-18 15:39:42,POS,Individual,Bihar
TX0380,AC288514,East,BR111,NEFT,46132.85,Success,2025-07-18 02:11:28,mobile,Corporate,Bihar
TX0381,AC404190,East,BR109,NEFT,77658.04,Success,2025-07-25 23:34:43,ATM,Individual,West Bengal
TX0382,AC728038,East,BR113,CHEQUE,167585.41,Success,2025-07-15 15:36:21,ATM,Corporate,Odisha
TX0383,AC780252,East,BR109,MANDATE,24416.52,Failed,2025-07-19 12:48:24,ATM,Individual,Bihar
TX0384,AC172125,East,BR111,NEFT,54470.08,Success,2025-08-04 10:10:19,ATM,Corporate,Bihar
TX0385,AC528475,East,BR106,NEFT,43980.26,Success,2025-07-16 19:00:04,ATM,Individual,Bihar
TX0386,AC851470,East,BR107,UPI,3911.15,Success,2025-07-18 22:08:27,web,Corporate,Jharkhand
TX0387,AC334138,East,BR107,CHEQUE,80907.68,Failed,2025-07-29 09:52:33,POS,Individual,West Bengal
TX0388,AC449721,East,BR102,NEFT,28485.85,Failed,2025-07-24 00:54:19,mobile,Corporate,Jharkhand
TX0389,AC693457,East,BR108,UPI,4056.51,Success,2025-07-18 01:47:51,POS,Individual,Bihar
TX0390,AC642058,East,BR116,CHEQUE,36874.55,Success,2025-08-06 08:00:57,ATM,Corporate,Bihar
TX0391,AC541912,East,BR108,NEFT,14830.08,Success,2025-08-08 12:19:35,web,Individual,Jharkhand
TX0392,AC137144,East,BR108,NEFT,66925.3,Success,2025-07-23 07:19:50,mobile,Corporate,Assam
TX0393,AC272274,East,BR107,CHEQUE,29727.72,Success,2025-07-25 10:25:01,POS,Corporate,Odisha
TX0394,AC851935,East,BR116,NEFT,54748.56,Success,2025-07-18 18:58:55,ATM,Corporate,Assam
TX0395,AC383202,East,BR119,NEFT,29445.44,Success,2025-08-03 10:49:01,web,Corporate,West Bengal
TX0396,AC767961,East,BR111,NEFT,36859.15,Success,2025-08-06 14:09:08,POS,Corporate,West Bengal
TX0397,AC752091,East,BR114,NEFT,16573.87,Success,2025-08-06 12:29:46,POS,Corporate,West Bengal
TX0398,AC379721,East,BR114,CHEQUE,52363.9,Success,2025-07-23 18:52:54,POS,Individual,Assam
TX0399,AC832833,East,BR110,NEFT,82252.78,Success,2025-07-31 15:26:56,mobile,Corporate,Bihar
TX0400,AC500748,East,BR116,NEFT,48286.37,Success,2025-07-29 12:44:47,ATM,Individual,Bihar
TX0401,AC772998,East,BR107,CHEQUE,104528.13,Failed,2025-07-31 23:59:36,web,Individual,West Bengal
TX0402,AC517922,East,BR107,CHEQUE,67380.22,Success,2025-07-19 09:02:32,ATM,Corporate,Bihar
TX0403,AC460302,East,BR111,UPI,6874.81,Success,2025-08-06 18:05:04,web,Individual,Jharkhand
TX0404,AC388035,East,BR118,CHEQUE,53023.47,Failed,2025-07-31 00:36:13,ATM,Individual,Odisha
TX0405,AC110446,East,BR118,CHEQUE,137228.54,Success,2025-07-24 15:35:25,ATM,Corporate,Jharkhand
TX0406,AC670202,East,BR114,CHEQUE,63912.54,Success,2025-07-15 15:49:27,web,Corporate,Odisha
TX0407,AC522976,East,BR101,UPI,3558.36,Success,2025-08-06 19:58:50,POS,Corporate,Odisha
TX0408,AC536883,East,BR109,NEFT,26026.77,Success,2025-07-30 15:21:35,mobile,Corporate,West Bengal
TX0409,AC931210,East,BR117,UPI,4831.4,Success,2025-07-19 09:21:36,POS,Corporate,Assam
TX0410,AC143460,East,BR112,CHEQUE,173131.51,Success,2025-08-05 12:50:39,mobile,Corporate,West Bengal
TX0411,AC309082,East,BR105,UPI,842.62,Success,2025-07-15 21:50:31,mobile,Individual,Assam
TX0412,AC816551,East,BR108,CHEQUE,178421.74,Success,2025-07-16 22:57:11,mobile,Corporate,West Bengal
TX0413,AC858731,East,BR119,UPI,7497.17,Success,2025-07-21 01:00:22,POS,Corporate,Assam
TX0414,AC506683,East,BR110,UPI,1570.05,Success,2025-07-20 07:52:43,web,Corporate,Bihar
TX0415,AC348737,East,BR106,MANDATE,28614.36,Success,2025-08-06 22:19:45,web,Individual,Odisha
TX0416,AC868539,East,BR114,CHEQUE,151947.46,Success,2025-08-05 04:02:44,web,Corporate,Jharkhand
TX0417,AC122080,East,BR104,UPI,9260.48,Success,2025-07-28 16:13:40,POS,Individual,Odisha
TX0418,AC685363,East,BR115,UPI,5827.44,Success,2025-08-05 08:22:26,POS,Corporate,Odisha
TX0419,AC730016,East,BR103,NEFT,62229.04,Success,2025-08-03 07:15:30,POS,Corporate,Assam
TX0420,AC687596,East,BR102,CHEQUE,146694.71,Success,2025-07-17 15:18:44,web,Corporate,Bihar
TX0421,AC412602,East,BR102,UPI,5138.52,Success,2025-08-01 16:29:01,ATM,Corporate,Bihar
TX0422,AC792340,East,BR118,UPI,2981.82,Success,2025-07-23 23:58:11,mobile,Corporate,Jharkhand
TX0423,AC628650,East,BR119,MANDATE,8760.74,Success,2025-08-03 17:44:47,web,Corporate,Assam
TX0424,AC330681,East,BR102,UPI,7165.29,Success,2025-07-31 05:10:58,web,Individual,Odisha
TX0425,AC848982,East,BR102,MANDATE,18353.66,Success,2025-07-24 00:03:38,web,Corporate,West Bengal
TX0426,AC315191,East,BR103,NEFT,80035.23,Success,2025-07-26 01:20:58,POS,Corporate,West Bengal
TX0427,AC417521,East,BR117,NEFT,98545.56,Success,2025-07-17 11:21:22,POS,Corporate,Odisha
TX0428,AC928758,East,BR116,UPI,272.51,Success,2025-07-19 16:20:25,mobile,Corporate,Bihar
TX0429,AC783237,East,BR113,CHEQUE,102919.53,Success,2025-08-08 13:08:33,POS,Individual,West Bengal
TX0430,AC155791,East,BR107,UPI,935.4,Failed,2025-08-04 22:36:51,web,Corporate,Jharkhand
TX0431,AC351268,East,BR108,CHEQUE,191394.44,Success,2025-07-25 02:29:18,mobile,Corporate,West Bengal
TX0432,AC700287,East,BR118,CHEQUE,40483.46,Success,2025-07-26 16:52:18,ATM,Corporate,Assam
TX0433,AC893951,East,BR118,UPI,8788.57,Success,2025-07-19 01:24:11,POS,Individual,Jharkhand
TX0434,AC451213,East,BR113,UPI,3296.89,Success,2025-07-15 09:06:16,mobile,Individual,Jharkhand
TX0435,AC881184,East,BR116,CHEQUE,29417.49,Success,2025-07-31 11:59:11,mobile,Individual,West Bengal
TX0436,AC642321,East,BR106,CHEQUE,147364.83,Pending,2025-07-18 19:37:05,POS,Individual,Bihar
TX0437,AC834263,East,BR101,CHEQUE,72587.48,Success,2025-07-28 08:16:09,ATM,Individual,Jharkhand
TX0438,AC367332,East,BR104,UPI,5294.65,Success,2025-07-28 15:44:11,POS,Corporate,Assam
TX0439,AC894978,East,BR118,UPI,6500.61,Success,2025-08-01 02:59:51,web,Individual,West Bengal
TX0440,AC512068,East,BR109,UPI,2237.49,Success,2025-08-02 10:39:03,mobile,Corporate,Odisha
TX0441,AC858792,East,BR116,UPI,2868.34,Pending,2025-07-25 21:36:25,POS,Individual,West Bengal
TX0442,AC735663,East,BR118,UPI,6338.47,Success,2025-08-05 20:48:13,POS,Individual,Odisha
TX0443,AC279855,East,BR113,NEFT,34981.52,Success,2025-07-26 00:45:53,ATM,Individual,Assam
TX0444,AC413914,East,BR105,NEFT,64452.97,Success,2025-08-02 09:06:43,mobile,Corporate,Assam
TX0445,AC848831,East,BR110,UPI,9392.33,Success,2025-07-28 07:23:26,POS,Individual,Odisha
TX0446,AC978592,East,BR102,MANDATE,30893.2,Success,2025-08-06 17:56:57,ATM,Corporate,Jharkhand
TX0447,AC358930,East,BR107,UPI,4614.85,Failed,2025-07-28 15:56:41,web,Corporate,West Bengal
TX0448,AC525331,East,BR104,NEFT,20065.04,Success,2025-07-15 05:45:08,POS,Individual,Jharkhand
TX0449,AC684258,East,BR104,UPI,2093.67,Success,2025-08-07 09:16:09,web,Individual,Jharkhand
TX0450,AC654619,East,BR111,NEFT,26620.72,Success,2025-07-24 19:02:34,mobile,Individual,West Bengal
TX0451,AC411841,East,BR105,NEFT,49124.06,Success,2025-07-17 12:54:53,web,Corporate,West Bengal
TX0452,AC859024,East,BR109,CHEQUE,130316.54,Success,2025-07-31 16:39:52,ATM,Individual,Assam
TX0453,AC201433,East,BR117,NEFT,93449.37,Success,2025-08-03 14:35:39,mobile,Corporate,Assam
TX0454,AC620558,East,BR117,NEFT,91312.51,Success,2025-08-04 06:47:13,web,Individual,Odisha
TX0455,AC660668,East,BR102,CHEQUE,89475.84,Success,2025-07-17 21:09:24,POS,Individual,West Bengal
TX0456,AC996405,East,BR107,UPI,8323.59,Success,2025-08-02 02:22:50,web,Individual,Jharkhand
TX0457,AC214101,East,BR101,NEFT,72666.06,Success,2025-07-24 05:39:01,web,Individual,Assam
TX0458,AC242335,East,BR110,NEFT,28896.41,Success,2025-07-27 05:12:29,web,Individual,Bihar
TX0459,AC110728,East,BR105,UPI,6654.69,Success,2025-07-26 14:24:34,ATM,Corporate,Odisha
TX0460,AC183898,East,BR113,MANDATE,23694.84,Success,2025-07-23 04:00:20,mobile,Corporate,Jharkhand
TX0461,AC913156,East,BR103,MANDATE,10907.59,Success,2025-08-05 01:38:22,mobile,Individual,Assam
TX0462,AC831455,East,BR116,NEFT,32633.61,Failed,2025-07-21 07:26:21,mobile,Corporate,Jharkhand
TX0463,AC372085,East,BR104,UPI,106.76,Success,2025-08-07 20:10:22,mobile,Individual,Assam
TX0464,AC134473,East,BR109,CHEQUE,136850.04,Success,2025-07-27 08:18:06,mobile,Individual,Jharkhand
TX0465,AC196580,East,BR120,NEFT,34857.09,Success,2025-07-27 12:03:45,POS,Corporate,West Bengal
TX0466,AC122196,East,BR104,NEFT,71740.6,Success,2025-07-27 08:23:36,ATM,Individual,Bihar
TX0467,AC535505,East,BR107,UPI,1363.93,Success,2025-07-18 05:07:35,web,Individual,West Bengal
TX0468,AC217460,East,BR108,NEFT,30532.33,Success,2025-07-16 12:13:21,POS,Corporate,Bihar
TX0469,AC279538,East,BR101,NEFT,70673.13,Success,2025-08-03 02:38:25,web,Individual,Jharkhand
TX0470,AC671164,East,BR119,MANDATE,33602.56,Success,2025-07-28 11:53:11,web,Corporate,Bihar
TX0471,AC745789,East,BR110,MANDATE,27026.01,Success,2025-07-30 21:50:34,ATM,Individual,Assam
TX0472,AC562723,East,BR112,MANDATE,42988.91,Success,2025-07-30 00:52:33,web,Individual,West Bengal
TX0473,AC642555,East,BR109,MANDATE,43024.97,Success,2025-07-28 07:14:49,web,Individual,Assam
TX0474,AC988268,East,BR119,NEFT,95249.18,Success,2025-07-29 05:47:31,POS,Corporate,Bihar
TX0475,AC420446,East,BR105,UPI,9944.7,Success,2025-08-03 12:29:05,ATM,Corporate,Jharkhand
TX0476,AC723327,East,BR116,NEFT,19730.05,Success,2025-07-20 23:35:27,mobile,Corporate,Assam
TX0477,AC623191,East,BR105,CHEQUE,180841.76,Success,2025-07-25 19:40:04,web,Individual,Odisha
TX0478,AC285453,East,BR120,NEFT,95363.54,Failed,2025-07-27 06:35:02,ATM,Individual,Assam
TX0479,AC685944,East,BR116,UPI,3956.8,Success,2025-07-28 03:18:11,ATM,Corporate,Bihar
TX0480,AC741470,East,BR110,NEFT,11681.0,Success,2025-07-20 09:04:27,ATM,Corporate,Jharkhand
TX0481,AC598973,East,BR105,UPI,7892.19,Success,2025-07-18 10:18:16,mobile,Individual,Bihar
TX0482,AC267665,East,BR111,NEFT,68124.09,Success,2025-08-06 08:30:20,POS,Individual,Assam
TX0483,AC329633,East,BR111,NEFT,29998.44,Success,2025-08-07 06:13:36,mobile,Individual,Odisha
TX0484,AC713845,East,BR115,NEFT,38576.01,Success,2025-07-26 04:25:32,web,Individual,Jharkhand
TX0485,AC931911,East,BR109,NEFT,47107.12,Success,2025-07-16 17:52:07,mobile,Individual,Bihar
TX0486,AC167604,East,BR109,UPI,9281.86,Failed,2025-07-21 11:24:29,web,Corporate,Bihar
TX0487,AC459418,East,BR119,NEFT,64215.04,Success,2025-08-03 19:33:57,mobile,Corporate,Jharkhand
TX0488,AC597764,East,BR118,UPI,6193.24,Failed,2025-08-03 00:21:21,ATM,Corporate,Bihar
TX0489,AC543941,East,BR107,UPI,2624.43,Success,2025-08-08 14:41:00,web,Corporate,Assam
TX0490,AC340770,East,BR113,MANDATE,6912.81,Success,2025-07-21 19:46:44,POS,Corporate,Odisha
TX0491,AC735736,East,BR104,MANDATE,39615.66,Success,2025-07-31 16:54:20,web,Corporate,Jharkhand
TX0492,AC773182,East,BR104,UPI,400.98,Success,2025-07-20 15:07:33,mobile,Individual,West Bengal
TX0493,AC515741,East,BR103,NEFT,38004.36,Success,2025-08-01 06:55:46,POS,Individual,Odisha
TX0494,AC993788,East,BR109,NEFT,46618.03,Success,2025-07-30 00:53:00,mobile,Corporate,Jharkhand
TX0495,AC140780,East,BR118,CHEQUE,105240.65,Success,2025-08-06 23:10:02,POS,Individual,Assam
TX0496,AC694432,East,BR120,MANDATE,16544.08,Success,2025-07-23 05:23:43,mobile,Corporate,Bihar
TX0497,AC251516,East,BR114,CHEQUE,49555.74,Success,2025-07-29 04:43:08,ATM,Individual,Bihar
TX0498,AC804943,East,BR117,NEFT,87193.52,Success,2025-07-28 06:28:33,web,Corporate,Odisha
TX0499,AC614361,East,BR107,NEFT,10299.86,Success,2025-07-29 04:51:13,web,Individual,Odisha
TX0500,AC179807,East,BR108,CHEQUE,126847.13,Failed,2025-08-02 01:05:15,POS,Individual,Assam
